dec_true,phi_true,dec_pred,phi_pred,dec_residual,phi_residual,cos_theta_true,cos_theta_pred,ring_distance,angular_error_deg,snr
0.12701699,-2.8394868,0.90186435,-2.8388348,0.7748474,0.0006520748,-0.5531693421931401,-0.6688585013019672,0.11568915910882716,44.395493,12.739459
-0.3063752,-1.6098043,0.041021038,-1.2643927,0.34739625,0.34541154,0.6397680357180298,0.7180587605807021,0.0782907248626723,27.871746,16.838099
-0.3744194,-2.7563028,0.6604359,2.5974681,1.0348554,5.353771,-0.2384070205384603,-0.9773176833249675,0.7389106627865072,77.56111,13.309256
0.8391206,1.0905368,0.5335134,2.4164155,-0.3056072,1.3258786,-0.4544614672969409,-0.9972924549601849,0.542830987663244,58.809387,18.40244
1.1824894,-3.015262,0.9815408,-2.5359898,-0.2009486,0.47927213,-0.6590495134773453,-0.5236872970009188,0.13536221647642654,17.026323,16.815384
-0.5411931,-0.6412623,-0.58847076,-0.6611892,-0.04727763,-0.019926906,0.9975218819393348,0.9936607499974954,0.0038611319418393464,2.8753502,8.098549
0.773632,-0.86707544,0.16778617,-1.080546,-0.6058458,-0.21347058,0.30344522193355594,0.7277050343209641,0.4242598123874082,36.292015,13.848758
-0.524505,-1.9302943,-0.24593769,-1.010562,0.2785673,0.91973233,0.46634103279368055,0.924772768066525,0.4584317352728444,50.897865,18.651932
0.110894255,0.5753436,-0.63650227,1.0473573,-0.7473965,0.4720137,0.22970446316593396,0.1664390858898166,0.06326537727611736,49.754223,12.589892
0.2212997,-1.0340247,0.119645014,-1.1833972,-0.10165468,-0.14937246,0.710345524768039,0.7149280277337633,0.004582502965724267,10.246494,13.882282
-0.75408095,-3.0444665,-0.752069,1.6567338,0.0020119548,4.7012005,-0.15144377997595582,-0.1331499001523908,0.018293879823565007,62.50038,11.576718
0.32990766,-1.403164,0.25195673,-1.3735303,-0.077950925,0.02963376,0.4775874778259963,0.5433454158074227,0.06575793798142637,4.7529964,10.560888
0.22123101,2.9788234,0.5978627,2.6212769,0.3766317,-0.35754657,-0.8574972133108343,-0.9841363217251686,0.12663910841433434,28.488737,12.797025
0.60019004,0.09712458,-0.41848177,-0.90226775,-1.0186718,-0.99939233,0.26786328070456156,0.9769671744157584,0.7091038937111969,79.7314,14.920895
0.7712618,2.769468,1.1633313,2.7619085,0.39206946,-0.007559538,-0.9282843233612006,-0.7581068941095701,0.17017742925163049,22.465137,8.041449
-0.2423639,-1.8644376,0.4098895,-1.2212747,0.6522534,0.64316285,0.42901181550927703,0.5126816354960049,0.08366981998672784,51.915215,18.497927
0.70583475,-1.9545298,0.6540785,-1.8720082,-0.051756263,0.08252156,-0.10484070293067838,-0.02311282920572033,0.08172787372495804,4.7221503,17.006767
0.54008627,2.2352827,0.49686176,2.4852576,-0.043224514,0.24997497,-0.9771975863635411,-0.999686645535089,0.022489059171547865,12.674588,13.411154
0.33224598,2.6228702,0.49164838,2.5154946,0.1594024,-0.10737562,-0.9797567299897647,-0.9990427267431095,0.019285996753344747,10.727705,14.315533
1.0488548,-2.6973872,0.93507177,-2.7575135,-0.11378306,-0.060126305,-0.5918020984684311,-0.6284800043795018,0.036677905911070674,6.783852,15.892793
-0.7106733,0.9477985,-0.7299392,1.3077585,-0.01926595,0.35995996,0.26581313368611603,0.042101937859085226,0.2237111958270308,15.503119,12.048246
0.46456164,1.4440916,-0.7977461,1.1904445,-1.2623078,-0.2536471,-0.617741969897057,0.149470412186556,0.767212382083613,73.52223,19.241571
-0.5535002,-1.1960298,-0.31365326,-0.8720524,0.23984692,0.3239774,0.8957005549655932,0.9700155307555178,0.07431497578992463,21.677467,13.874036
0.5364605,0.8193672,-0.64571834,1.392821,-1.1821789,0.5734538,-0.17396596265176711,-0.06092775282385077,0.11303820982791635,74.38954,9.4103775
1.1029551,-3.0594442,1.0000823,-2.830428,-0.10287285,0.2290163,-0.7011787344364877,-0.6518035697802311,0.049375164656256576,8.753468,13.022214
-0.45947528,-2.6482873,0.56718624,-1.8274878,1.0266615,0.82079947,-0.11065020829390981,0.05638581178429014,0.16703602007819995,73.91794,11.716604
0.6599336,-2.185597,0.75591594,-1.9873024,0.09598231,0.19829452,-0.24065083110560437,-0.15080153432566412,0.08984929677994025,10.220504,9.346865
1.1897569,-1.7348859,0.7243959,-2.0974588,-0.465361,-0.3625729,-0.2646996350135742,-0.20715988579653732,0.05753974921703686,28.889471,8.149844
-0.17709363,-1.96119,0.49892157,-1.73977,0.6760152,0.22141993,0.32418117726940565,0.15711330581463834,0.1670678714547673,40.626514,10.81232
1.2080458,0.4863913,0.9468758,-2.5678144,-0.26117003,-3.0542057,-0.3022966521767705,-0.5376767233188282,0.23538007114205772,56.477734,8.0447
-0.38376468,1.6653135,-0.747683,1.2620676,-0.3639183,-0.40324593,-0.40018675618009913,0.07991877527699653,0.48010553145709567,28.360815,13.145023
0.7026933,-0.18398213,0.41813865,-0.64450294,-0.28455463,-0.4605208,0.30264056142849594,0.6257010312063755,0.3230604697778796,27.484377,18.141815
1.0738885,-0.3636272,0.9699808,-1.8349442,-0.103907764,-1.471317,0.0006509380067392101,-0.1786999417725692,0.17935087977930841,41.246525,16.332523
-0.12115497,-0.50705266,-0.39754885,-0.82961106,-0.2763939,-0.3225584,0.9255955872614452,0.9867967996211533,0.0612012123597081,23.816442,11.61502
-0.4826234,1.0404103,-0.8284989,1.2323236,-0.3458755,0.19191337,0.10136522700532247,0.14093799657725548,0.03957276957193301,21.598495,15.189609
0.42677656,-2.6547685,0.93846816,-2.455482,0.5116916,0.19928646,-0.5134355065941527,-0.48048022467575,0.03295528191840269,30.540619,19.935648
-0.05852941,-1.4594434,0.11289602,-1.2723364,0.17142543,0.18710709,0.6531126564665635,0.6772019723877714,0.024089315921207888,14.526927,19.549433
0.2869444,-1.593803,0.4357675,-1.4678379,0.14882311,0.12596512,0.3856760360545397,0.37042578286145833,0.015250253193081376,10.870077,12.095535
0.2089249,-0.81655335,-0.11765727,-1.0814717,-0.32658216,-0.26491833,0.765302829223959,0.863566059380541,0.098263230156582,24.041195,10.529657
-0.13922614,-1.2398149,-0.03681604,-1.0801721,0.1024101,0.15964282,0.8058115193716286,0.8321701056248676,0.026358586253238947,10.833889,12.042864
-0.14998807,0.81938505,-0.6030611,1.4757537,-0.45307302,0.6563686,0.13789234224876878,-0.139487415261919,0.2773797575106878,43.122498,12.735068
-0.6305357,1.7517283,-0.7207464,1.4326389,-0.090210676,-0.3190894,-0.2705792522886279,-0.03743655189042183,0.23314270039820606,15.137653,8.511074
-0.7841146,2.6283042,-0.51907516,1.6187459,0.26503944,-1.0095583,-0.29755026960453,-0.2815920790847324,0.015958190519797633,47.34969,13.632554
1.1172724,-0.7851374,0.7567913,-3.025437,-0.36048108,-2.2402997,-0.02517128485253295,-0.7702184163773143,0.7450471315247813,65.1972,9.038523
0.69503844,0.091700554,0.7766545,-1.6166954,0.081616044,-1.708396,0.19925486961615002,0.050335505715024764,0.14891936390112526,68.05448,18.877438
0.09459842,0.27601624,-0.9287331,0.6218752,-1.0233315,0.345859,0.4725129486579087,0.5124557120768412,0.03994276341893244,60.973,9.661666
-0.9747282,-2.2978668,-0.58856475,1.5529062,0.38616347,3.8507729,0.3520890907094856,-0.19547367694711515,0.5475627676566007,83.96845,9.358927
-0.43256128,2.2149355,-0.25026566,1.8415836,0.18229562,-0.37335193,-0.5887563776227758,-0.5834062726693094,0.005350104953466328,22.65607,15.298176
0.43146098,0.6970265,-0.57737565,1.4183203,-1.0088366,0.7212938,-0.0302177101978387,-0.11971606869426754,0.08949835849642884,69.92239,9.842439
0.060122464,-2.8454955,0.95747054,3.0888023,0.89734805,5.9342976,-0.5301633623893771,-0.7913356941983958,0.26117233180901867,53.908916,19.416908
0.42821375,-2.7748425,0.92665005,-2.8766892,0.4984363,-0.101846695,-0.60025079024809,-0.6825090475835989,0.08225825733550884,28.895763,18.329721
-0.6668108,-0.88321567,-0.49797902,-0.7605775,0.1688318,0.122638166,0.9664264813590702,0.9967273856939798,0.030300904334909617,11.3052435,17.968811
-0.08744604,2.1042125,-0.75377744,1.2504619,-0.6663314,-0.8537506,-0.7869721874514655,0.09031953860164421,0.8772917260531097,57.51474,15.61894
-0.36484537,-2.1923316,1.0128003,-2.296288,1.3776457,-0.10395646,0.20574987653086296,-0.41388017275084366,0.6196300492817066,79.08914,9.755011
0.027723527,2.9124634,0.70563585,2.4694738,0.6779123,-0.4429896,-0.8152527113159813,-0.9738002814898383,0.158547570173857,45.135166,14.600351
0.37032261,1.9541404,-0.771537,1.1492603,-1.1418597,-0.80488014,-0.8869008127628142,0.16150580075352927,1.0484066135163435,77.82579,13.226767
-0.43850398,-0.25327754,-0.66676927,1.4902192,-0.22826529,1.7434968,0.9296555992203004,-0.10607737573974818,1.0357329749600486,81.93347,13.430711
0.6621396,2.9326646,0.5459703,2.9524493,-0.116169274,0.019784689,-0.9088353892838867,-0.9106048923342023,0.0017695030503155351,6.720882,11.128747
-0.039539743,-2.5280554,0.5084099,-1.814112,0.5479497,0.7139435,-0.23146826250377117,0.09979843880648165,0.3312667013102528,50.175728,10.5006485
0.6151603,-1.5626445,0.4774635,-1.5253294,-0.13769677,0.03731513,0.19212250503194983,0.308529975717859,0.11640747068590918,8.097448,19.31434
0.3803038,1.2207181,-0.5434879,1.4496453,-0.9237917,0.22892714,-0.43154949417815835,-0.16131758251954764,0.2702319116586107,54.40414,14.18435
-0.41790494,-2.4206023,0.41548583,-1.1216053,0.8333908,1.298997,0.04267828180368127,0.5474022510898067,0.5047239692861254,86.52158,14.884189
-0.7228171,-1.5059216,-0.46198726,-0.95494413,0.26082987,0.55097747,0.75130119544247,0.968345797311791,0.21704460186932106,29.907808,8.632416
-0.44182417,1.2341111,-0.6352257,1.4833375,-0.19340155,0.24922645,-0.06862620718379375,-0.12296080852244806,0.05433460133865431,16.488932,16.679571
-0.38371867,-1.9459265,0.54939294,-1.7229719,0.9331116,0.22295463,0.41298142815822025,0.1373566347503834,0.27562479340783685,54.84694,8.705368
-0.2374602,2.4922535,-0.72666574,1.3147098,-0.48920554,-1.1775438,-0.7557264806062918,0.035981933260617716,0.7917084138669095,64.237206,9.756374
-1.0959593,2.1454961,-0.6369484,1.4686382,0.4590109,-0.67685795,0.022493310403512545,-0.11302471975561623,0.13551803015912878,35.36673,11.455967
0.64236957,2.3246133,-0.8938464,1.0003854,-1.536216,-1.3242279,-0.9788014546197417,0.3006768720802864,1.279478326700028,110.15535,8.693452
-1.1832769,2.2744749,-0.8018366,1.1872668,0.38144028,-1.087208,0.09493704169701367,0.15340920591883744,0.058472164221823775,38.0447,9.400054
-0.56278974,2.2324636,-0.7644698,1.3497318,-0.20168006,-0.8827318,-0.4861007317596844,0.037546644611324176,0.5236473763710086,40.803997,13.764958
-0.27162498,1.0262783,-0.80398804,1.0717291,-0.53236306,0.045450807,0.01383794517599668,0.2237990696667982,0.2099611244908015,30.579985,19.445946
1.0721843,0.28700948,0.9319422,-1.5685511,-0.1402421,-1.8555605,-0.15864844230400887,-0.03702551033276541,0.12162293197124346,51.322716,19.528307
-1.2725953,-2.736044,-0.67989004,1.4834168,0.59270525,4.2194605,0.31464504567678153,-0.09340817372034094,0.40805321939712247,60.4722,10.216822
0.18413445,2.0161703,-0.8931554,1.1243834,-1.0772898,-0.8917868,-0.8694979743288052,0.2323084021210402,1.1018063764498454,75.85094,15.75604
-0.28146967,-2.7577364,0.79438287,2.590522,1.0758525,5.3482585,-0.29285558228056097,-0.9452375934289012,0.6523820111483403,78.36943,11.565272
0.4281236,-0.3842132,-0.075653926,-1.0392681,-0.5037775,-0.6550549,0.5848643879232043,0.8618560225556111,0.27699163463240684,46.52803,9.293781
1.0650009,-1.7819599,0.8578399,-2.1751854,-0.20716101,-0.39322555,-0.20940237793279248,-0.30728534608962477,0.09788296815683228,17.36319,10.720002
1.1444263,1.3202002,1.0867566,2.6760972,-0.05766976,1.355897,-0.5678507424808497,-0.8105247687281354,0.24267402624728573,32.12162,18.742996
-0.41284558,-1.2281528,-0.111563794,-1.1549907,0.30128178,0.07316208,0.8754628994472764,0.8333639851762129,0.04209891427106349,17.726301,13.466234
-0.82662517,-2.02324,-0.5977929,-1.1918525,0.22883224,0.83138764,0.468566810115318,0.8957048800814214,0.4271380699661034,37.69066,19.64344
-0.58437365,0.47856116,-0.79086965,1.1701754,-0.206496,0.6916143,0.555070705178462,0.15817384160781955,0.39689686357064247,32.43713,8.519863
-0.46703187,0.2897942,-0.7093992,1.3558272,-0.24236736,1.066033,0.6601179897064373,0.0008174405739520552,0.6593005491324853,51.617157,14.41603
