dec_true,phi_true,dec_pred,phi_pred,dec_residual,phi_residual,cos_theta_true,cos_theta_pred,ring_distance,angular_error_deg,snr
1.2220209,3.093559,0.77322763,2.3830884,-0.44879323,-0.7104707,-0.6772516754637462,-0.9538594108929512,0.276607735429205,32.669556,36.099514
-0.31984735,2.6498435,-0.087750554,1.9124112,0.23209679,-0.73743224,-0.6857964678095438,-0.7114028853363452,0.025606417526801373,43.322025,33.921227
-0.66017115,-0.7873199,-0.7548956,-0.43388894,-0.09472448,0.35343096,0.978496000103565,0.9431026385095187,0.03539336159404627,16.268879,46.341625
-1.0696414,-1.1618099,-0.8888931,-0.7464541,0.18074822,0.4153558,0.7789038493061993,0.914516801338257,0.1356129520320577,16.672035,47.638554
-0.12895292,-1.305254,-0.12673992,-0.9943304,0.0022130013,0.31092358,0.7696055425259569,0.8942482626489578,0.12464272012300093,17.668503,47.50975
1.0463725,-3.0084996,0.80299026,2.5581064,-0.24338228,5.566606,-0.7051084255033144,-0.9446488766406969,0.23954045113738243,27.749027,31.30099
-0.75403124,-2.1861923,-0.3757792,3.0631251,0.37825203,5.249317,0.3507159309244532,-0.5169155980083331,0.8676315289327863,53.267982,43.940285
0.834813,-1.3219398,0.21136771,-1.326417,-0.6234453,-0.0044771433,0.13534050918646567,0.593445890226115,0.4581053810396494,35.721428,38.50191
-1.4430971,-1.9323852,-1.0131769,0.005642745,0.4299202,1.938028,0.48930432081172404,0.7552551016889509,0.2659507808772269,35.17337,44.579567
-1.2255144,0.96383643,-0.24298683,0.01499799,0.9825276,-0.9488384,0.41171058591911613,0.7770411074738928,0.36533052155477663,65.3038,44.673046
0.58211267,-2.4484007,0.46733323,1.9273685,-0.11477944,4.375769,-0.40333362440360787,-0.8863011888933308,0.4829675644897229,89.92157,43.324387
-0.3824821,-1.0414603,-0.3580772,-0.8651435,0.024404913,0.1763168,0.9400814255518988,0.9776096990170124,0.03752827346511367,9.518865,33.108345
0.8869686,-2.0093412,-0.34593484,1.8420568,-1.2329035,3.851398,-0.22526482513102586,-0.5215265675500174,0.2962617424189915,135.53163,44.96881
-0.679666,2.5140297,-0.17312913,1.7689103,0.50653684,-0.74511945,-0.40241092092228037,-0.5904272868487457,0.1880163659264653,47.82448,42.97711
0.19153595,-0.72821236,-0.067517795,-0.87724626,-0.25905374,-0.1490339,0.7838506010428468,0.8990903227211033,0.11523972167825658,17.103447,40.43677
