dec_true,phi_true,dec_pred,phi_pred,dec_residual,phi_residual,cos_theta_true,cos_theta_pred,ring_distance,angular_error_deg,snr
-1.3446442,-1.8868335,-0.93279076,0.5015314,0.41185343,2.388365,0.5162686632241038,0.5728640716255136,0.05659540840140975,46.732277,22.05302
-0.6064254,-0.18583894,-0.77534914,-0.35836798,-0.16892374,-0.17252904,0.9067983771119534,0.924561693215777,0.017763316103823534,12.297732,41.95068
0.38126057,-2.6200633,0.94579554,-2.7137933,0.56453496,-0.09372997,-0.4741817405591249,-0.6075591329993042,0.13337739244017932,32.59987,35.749702
-0.7525186,1.7233121,-0.8582605,0.96942127,-0.10574192,-0.7538909,-0.16315808774777052,0.30568369545248864,0.46884178320025915,30.105587,32.1395
-0.6146806,1.0922458,-0.82512033,1.12393,-0.21043974,0.03168416,0.12453358769011658,0.20195333274987526,0.07741974505975868,12.133378,31.206446
-0.5186828,-0.20936847,-0.86486363,-0.21261416,-0.34618086,-0.0032456964,0.9178385884040141,0.8655576000080982,0.052280988395915884,19.835213,41.282032
0.51331127,3.0021493,0.73737055,2.8666432,0.22405928,-0.13550615,-0.8919524986375933,-0.9148230708002352,0.022870572162641878,14.282197,12.769812
-0.06403052,0.9209392,-0.3701341,1.730031,-0.30610356,0.8090918,0.009373835850755796,-0.44647185159375713,0.4558456874445129,48.298798,9.406274
-0.47118294,-0.61384773,-0.45725203,-0.7841125,0.013930917,-0.17026478,0.9986319710706084,0.9948460968316226,0.003785874238985798,8.75726,27.986242
-0.44041952,-0.8980837,-0.2537456,-0.8048534,0.18667394,0.09323031,0.9789661223350521,0.9678142681534112,0.011151854181640886,11.812045,39.997314
0.39540443,-2.021408,0.5558406,-1.7987849,0.16043618,0.22262323,0.0038072625395493276,0.08265183981286128,0.07884457727331196,14.57662,30.775133
0.23967122,-0.43495798,-0.20163946,-0.9501973,-0.44131067,-0.5152393,0.7302911038139008,0.9291472604698612,0.19885615665596035,38.681385,39.250385
-0.8262245,-3.099519,-0.67256373,1.3049805,0.15366077,4.4044995,-0.1178647713958838,0.010690076188393682,0.1285548475842775,72.69276,33.119755
-1.0077465,-0.20622087,-0.86115956,0.8602137,0.1465869,1.0664346,0.8114243723961043,0.36988747321904825,0.4415368991770561,35.94711,32.73552
1.2686952,-0.51491356,0.7470281,-1.8807123,-0.5216671,-1.3657987,-0.17651488650471858,-0.08028143522314402,0.09623345128157457,46.121708,8.715919
-0.8389279,2.8172262,-0.5656135,1.5254501,0.27331442,-1.2917761,-0.21726915685421044,-0.1945511524925323,0.022718004361678146,56.352604,17.775787
0.9194291,0.5384426,0.7746047,2.9290826,-0.14482445,2.39064,-0.17476017826625778,-0.8898302500690027,0.715070071802745,76.1449,21.404255
-0.75967574,2.5269988,-0.5378988,1.5384982,0.22177696,-0.9885006,-0.3275967808508895,-0.2209717938574236,0.1066249869934659,45.951244,26.502115
-0.83326125,-0.10278487,-0.5903748,1.5319271,0.24288642,1.634712,0.842585635049689,-0.18185316065116908,1.024438795700858,67.89361,8.680771
-0.6842289,2.1931894,-0.51130533,1.5644,0.17292356,-0.6287894,-0.3728525299709382,-0.25453781779073975,0.11831471218019846,31.148188,23.3354
-0.32048497,1.1936872,-0.62082934,1.3909072,-0.30034438,0.19721997,-0.10102196315960299,-0.07511745167820472,0.025904511481398274,19.903078,12.844713
-0.91386664,1.2560618,-0.5745266,1.5554855,0.33934003,0.2994237,0.1730266678829766,-0.2065481942965201,0.3795748621794967,23.049723,34.083527
-0.65114117,-2.214445,-0.48657525,-1.2071184,0.16456592,1.0073267,0.29814497104135285,0.8902735834045696,0.5921286123632168,48.780846,37.43943
-0.6180944,1.0423949,-0.58238935,1.5293775,0.03570503,0.48698258,0.16173810889043772,-0.185700459928287,0.3474385688187247,23.039087,24.058157
1.0754728,-0.5747814,0.7313502,-2.0215402,-0.34412265,-1.4467587,0.017089006060029277,-0.1607762060281459,0.17786521208817518,50.848408,17.660442
1.0050529,1.841541,0.7106116,2.733107,-0.29444134,0.89156604,-0.7725906064920531,-0.9493397672603834,0.17674916076833025,36.302803,16.356396
-0.10693258,-2.5500858,0.8569637,-2.8375568,0.9638963,-0.28747106,-0.21805148424109078,-0.6723661069554208,0.45431462271433,57.0703,43.085083
0.7212045,-2.196438,0.8137303,-2.1113925,0.09252578,0.085045576,-0.2715213630202964,-0.2530143780143206,0.018506985005975807,6.353355,21.778341
-1.0456307,0.21678185,-0.799316,1.1750839,0.2463147,0.958302,0.6773932361054045,0.15939573134233598,0.5179975047630685,34.7919,30.271078
-0.379433,-2.1348176,0.27534792,-1.977413,0.6547809,0.15740454,0.2590621176936665,0.09997755378064532,0.15908456391302117,38.543926,21.746944
